MS SubClass,Neighborhood,House Style,Overall Qual,Exterior 1st,Exterior 2nd,Mas Vnr Area,BsmtFin Type 1,Kitchen Qual,Fireplaces,Garage Cars,Garage Area,Misc Val,SalePrice,liveable_sf,bath_total,effective_age
50,BrkSide,1.5Fin,5,MetalSd,MetalSd,0.0,LwQ,TA,1.0,2.0,480.0,0,138400,1849.6,2.0,69.16
30,OldTown,1Story,6,Wd Sdng,Wd Sdng,0.0,ALQ,TA,1.0,1.0,288.0,0,109500,1740.0,2.0,72.36600000000001
70,OldTown,2Story,7,Stucco,Stucco,0.0,Unf,TA,0.0,2.0,480.0,0,140000,1710.0,2.0,73.28200000000001
50,OldTown,1.5Fin,4,MetalSd,MetalSd,0.0,Unf,TA,1.0,2.0,572.0,0,149500,1962.0,1.5,76.03
70,OldTown,2Story,6,Wd Sdng,Wd Sdng,0.0,Unf,Gd,0.0,0.0,0.0,0,159900,1560.0,1.5,45.426
70,OldTown,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,0.0,1.0,180.0,0,122000,1324.0,1.5,50.434
90,IDOTRR,1Story,5,Wd Sdng,Wd Sdng,0.0,LwQ,TA,0.0,2.0,516.0,0,110000,1387.1999999999998,2.0,47.0
190,IDOTRR,2Story,4,VinylSd,Wd Shng,0.0,None,Fa,0.0,0.0,0.0,3500,55000,1092.0,2.0,69.16
190,OldTown,2Story,5,Wd Sdng,Wd Sdng,0.0,Unf,Gd,1.0,2.0,672.0,0,140000,1812.0,2.0,57.968
70,ClearCr,2Story,7,MetalSd,MetalSd,0.0,Unf,TA,2.0,1.0,349.0,0,244400,2403.0,2.0,64.58000000000001
20,ClearCr,1Story,5,HdBoard,HdBoard,90.0,Rec,TA,2.0,1.0,365.0,0,173000,2211.2,2.0,51.0
50,ClearCr,1.5Fin,5,Wd Sdng,Wd Sdng,0.0,Unf,Po,0.0,1.0,180.0,0,107500,1224.0,1.5,75.114
190,SWISU,1.5Fin,5,Wd Sdng,Wd Shng,0.0,Rec,TA,0.0,0.0,0.0,0,100000,2110.2,2.0,76.03
50,SWISU,1.5Fin,6,VinylSd,VinylSd,0.0,LwQ,TA,0.0,1.0,231.0,0,95000,1176.6,1.0,64.58000000000001
70,SWISU,2Story,4,Wd Sdng,Stucco,0.0,Rec,TA,0.0,0.0,0.0,0,93369,1935.1,1.5,79.694
190,SWISU,1.5Fin,5,Wd Sdng,Wd Sdng,0.0,LwQ,TA,1.0,2.0,450.0,0,114900,2195.2,3.0,78.32000000000001
50,Sawyer,1.5Fin,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,0.0,0.0,0,94000,1020.0,1.0,69.418
90,Sawyer,1Story,4,Plywood,Plywood,72.0,ALQ,TA,0.0,0.0,0.0,0,136000,2324.8,3.5,43.0
90,Sawyer,1Story,4,HdBoard,HdBoard,0.0,Unf,TA,0.0,0.0,0.0,0,136500,1768.0,2.0,42.0
190,Sawyer,1Story,5,Plywood,HdBoard,0.0,BLQ,TA,0.0,2.0,504.0,0,131500,1627.6999999999998,2.5,45.0
20,Sawyer,1Story,5,Wd Sdng,Wd Sdng,180.0,ALQ,TA,1.0,2.0,528.0,0,121500,2303.4,2.5,31.862000000000002
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,ALQ,TA,1.0,1.0,336.0,0,125000,1501.4,1.0,43.0
20,Sawyer,1Story,5,Plywood,Plywood,0.0,Rec,Gd,1.0,1.0,270.0,0,154000,1659.1999999999998,2.0,24.114
20,Sawyer,1Story,5,HdBoard,HdBoard,47.0,BLQ,Gd,0.0,1.0,416.0,0,137900,1391.8,2.0,21.236
60,Sawyer,2Story,6,HdBoard,HdBoard,143.0,ALQ,TA,0.0,1.0,299.0,0,158000,1611.7,1.5,41.0
20,Sawyer,1Story,5,HdBoard,HdBoard,0.0,GLQ,TA,0.0,1.0,280.0,0,137250,1406.5,2.0,42.0
90,Sawyer,SFoyer,5,Plywood,Plywood,0.0,GLQ,TA,2.0,2.0,591.0,0,160250,2296.3,2.0,32.0
60,Sawyer,2Story,5,HdBoard,HdBoard,0.0,Rec,TA,2.0,2.0,480.0,0,163000,1944.0,1.5,42.0
60,Sawyer,2Story,6,HdBoard,HdBoard,328.0,Rec,TA,1.0,2.0,440.0,0,158900,1692.6,2.5,32.0
60,ClearCr,2Story,7,Wd Sdng,Wd Sdng,0.0,GLQ,Gd,0.0,2.0,533.0,0,328000,3100.7,3.5,13.458
20,ClearCr,1Story,7,Wd Sdng,Wd Sdng,0.0,ALQ,TA,2.0,2.0,690.0,0,270000,2247.4,2.5,19.992
30,Sawyer,1Story,4,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,2.0,440.0,0,85000,756.0,1.0,70.534
20,Sawyer,1Story,4,VinylSd,HdBoard,0.0,BLQ,Gd,0.0,2.0,436.0,0,128000,1376.4,2.0,35.61
40,ClearCr,1Story,7,Plywood,Plywood,0.0,GLQ,Gd,1.0,2.0,586.0,0,260000,2404.6,2.5,31.0
60,ClearCr,2Story,6,VinylSd,VinylSd,288.0,ALQ,Gd,1.0,2.0,522.0,0,230000,2655.8,3.5,24.412
50,Edwards,1.5Fin,3,Wd Sdng,Wd Sdng,0.0,BLQ,Fa,1.0,1.0,480.0,450,124000,2290.4,2.5,43.816
30,Edwards,1Story,5,Wd Sdng,Wd Sdng,0.0,ALQ,TA,0.0,1.0,366.0,400,83000,910.6,1.0,73.74000000000001
20,Edwards,1Story,6,Wd Sdng,Plywood,0.0,GLQ,Gd,1.0,1.0,467.0,0,144500,1417.7,2.0,39.946
20,Edwards,1Story,5,Wd Sdng,Wd Sdng,0.0,BLQ,TA,0.0,1.0,596.0,0,129000,1661.3,2.0,54.0
50,Edwards,1.5Fin,4,WdShing,Wd Shng,0.0,LwQ,TA,1.0,1.0,209.0,0,127000,1303.4,1.0,45.656000000000006
20,Edwards,1Story,5,WdShing,Wd Shng,0.0,BLQ,TA,0.0,1.0,366.0,0,128000,1839.8,2.0,32.152
20,Edwards,1Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,0.0,2.0,460.0,0,186000,1237.2,2.0,1.0
20,Edwards,1Story,7,VinylSd,VinylSd,96.0,GLQ,Gd,2.0,2.0,572.0,0,308030,2450.2,2.0,0.458
20,Edwards,1Story,5,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,2.0,504.0,0,114000,1298.0,2.0,46.0
20,Edwards,1Story,4,MetalSd,MetalSd,0.0,None,Gd,0.0,1.0,308.0,0,84900,930.0,1.0,31.48
60,SawyerW,2Story,6,HdBoard,HdBoard,336.0,Unf,Gd,1.0,2.0,476.0,0,178000,1732.0,2.5,25.0
20,SawyerW,1Story,7,Plywood,Plywood,177.0,GLQ,Gd,2.0,2.0,528.0,0,270000,2436.1,2.5,23.0
60,SawyerW,2Story,6,VinylSd,VinylSd,85.0,GLQ,Gd,1.0,4.0,1017.0,0,218000,2404.0,3.0,17.0
60,SawyerW,2Story,7,MetalSd,MetalSd,246.0,GLQ,Gd,1.0,2.0,574.0,0,236000,2474.0,3.5,16.458000000000002
85,SawyerW,SFoyer,6,HdBoard,HdBoard,0.0,GLQ,Gd,0.0,2.0,564.0,0,147000,1518.9,2.0,18.0
20,CollgCr,1Story,8,VinylSd,VinylSd,72.0,Unf,Gd,0.0,3.0,776.0,0,245350,1694.0,2.0,2.0
20,CollgCr,1Story,7,VinylSd,VinylSd,24.0,GLQ,Gd,0.0,2.0,632.0,0,206000,1688.2,3.0,4.0
20,CollgCr,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,3.0,740.0,0,198900,1226.0,2.0,1.0
20,CollgCr,1Story,7,VinylSd,VinylSd,80.0,GLQ,Gd,0.0,2.0,615.0,0,187000,1238.8,2.0,0.0
60,SawyerW,2Story,7,Plywood,Plywood,0.0,GLQ,Gd,2.0,3.0,594.0,0,320000,4251.0,3.5,20.0
50,SawyerW,1.5Fin,6,Wd Sdng,Plywood,0.0,Unf,TA,0.0,2.0,484.0,0,138500,1445.0,2.0,59.594
80,ClearCr,SLvl,6,HdBoard,HdBoard,80.0,GLQ,TA,0.0,2.0,440.0,0,155000,1404.8,2.0,39.0
85,CollgCr,SFoyer,5,VinylSd,VinylSd,0.0,GLQ,TA,0.0,2.0,580.0,0,159000,1574.0,2.0,14.0
60,CollgCr,2Story,7,VinylSd,VinylSd,0.0,ALQ,TA,1.0,2.0,513.0,0,191000,1939.1,2.5,12.458000000000002
60,CollgCr,2Story,6,VinylSd,VinylSd,116.0,GLQ,Gd,0.0,2.0,523.0,0,200500,2035.5,2.5,12.0
20,CollgCr,1Story,5,CemntBd,CmentBd,0.0,GLQ,TA,0.0,1.0,308.0,0,150000,1646.1999999999998,2.5,18.366
60,CollgCr,2Story,6,HdBoard,HdBoard,153.0,GLQ,TA,0.0,1.0,299.0,450,161750,1656.6,1.5,33.0
20,CollgCr,1Story,5,HdBoard,HdBoard,0.0,LwQ,TA,0.0,1.0,308.0,0,128200,1519.8,2.0,34.0
20,CollgCr,1Story,5,Wd Sdng,Wd Sdng,0.0,ALQ,TA,0.0,2.0,484.0,0,127000,1212.0,2.0,38.0
20,CollgCr,1Story,8,CemntBd,CmentBd,320.0,GLQ,Gd,1.0,3.0,850.0,0,318000,3155.3999999999996,3.5,7.0
20,CollgCr,1Story,8,VinylSd,VinylSd,479.0,GLQ,Gd,1.0,2.0,670.0,2000,272000,2551.6,3.0,8.458
60,CollgCr,2Story,7,VinylSd,VinylSd,223.0,GLQ,Gd,1.0,2.0,613.0,0,237000,2167.1,3.5,7.0
60,CollgCr,2Story,7,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,621.0,0,240000,2098.0,2.5,13.0
20,CollgCr,1Story,7,VinylSd,VinylSd,442.0,Unf,Gd,0.0,2.0,598.0,0,224900,1661.0,2.0,12.0
120,CollgCr,1Story,6,VinylSd,VinylSd,170.0,GLQ,Gd,0.0,2.0,420.0,0,143750,1318.4,2.0,7.0
120,CollgCr,1Story,6,VinylSd,VinylSd,169.0,GLQ,Gd,0.0,2.0,420.0,0,143000,1311.4,2.0,6.0
20,CollgCr,1Story,8,VinylSd,VinylSd,171.0,BLQ,Gd,1.0,2.0,502.0,0,232000,2607.4,3.0,7.0
20,CollgCr,1Story,7,VinylSd,VinylSd,109.0,GLQ,Gd,0.0,2.0,606.0,0,213000,1982.4,3.0,5.458
20,CollgCr,1Story,7,VinylSd,VinylSd,98.0,GLQ,Gd,0.0,2.0,494.0,0,185500,1430.8,2.0,6.0
30,Edwards,1Story,3,VinylSd,VinylSd,0.0,None,TA,0.0,1.0,240.0,0,84900,640.0,1.0,31.396
20,Edwards,1Story,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,1.0,319.0,0,155891,992.0,1.0,56.0
90,Edwards,1Story,5,AsphShn,AsphShn,0.0,None,TA,0.0,0.0,0.0,0,100000,1664.0,2.0,45.0
20,Edwards,1Story,5,MetalSd,MetalSd,0.0,ALQ,TA,0.0,1.0,336.0,0,144000,1945.0,2.0,42.0
50,Edwards,1.5Fin,4,VinylSd,VinylSd,0.0,Unf,Fa,0.0,2.0,480.0,0,64000,1120.0,1.0,60.916000000000004
80,Edwards,SLvl,6,Plywood,Plywood,0.0,ALQ,TA,1.0,1.0,352.0,0,125200,1465.6,2.0,35.0
80,Edwards,SLvl,6,Plywood,Plywood,0.0,ALQ,TA,1.0,2.0,672.0,0,107000,1501.3,2.0,34.0
20,Edwards,1Story,4,WdShing,Wd Shng,0.0,Unf,TA,0.0,0.0,0.0,0,90000,960.0,1.0,52.0
20,Edwards,1Story,4,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,440.0,0,140000,1121.0,2.0,6.458
50,Edwards,1.5Fin,6,VinylSd,VinylSd,0.0,LwQ,TA,1.0,1.0,220.0,0,113000,1552.8,1.5,62.290000000000006
190,Edwards,1.5Fin,4,MetalSd,MetalSd,0.0,BLQ,Fa,0.0,1.0,280.0,0,80000,1167.6,2.0,64.122
20,Edwards,1Story,5,HdBoard,HdBoard,145.0,Rec,TA,1.0,1.0,364.0,0,144500,1794.1,1.0,28.61
30,SWISU,1Story,5,MetalSd,VinylSd,203.0,Rec,Fa,1.0,1.0,260.0,0,104000,1389.1,2.0,45.35
70,SWISU,2Story,6,Wd Sdng,Wd Sdng,0.0,Unf,Fa,0.0,1.0,216.0,0,128000,1647.0,2.5,76.03
30,Edwards,1Story,3,Stucco,Stucco,0.0,Rec,TA,0.0,1.0,200.0,0,58500,1006.1,2.0,76.488
50,SWISU,1.5Fin,5,BrkFace,Wd Sdng,0.0,LwQ,Gd,1.0,1.0,308.0,0,127000,1843.6,2.0,71.908
30,SWISU,1Story,6,Wd Sdng,Wd Sdng,0.0,Rec,TA,1.0,2.0,399.0,0,126000,1022.6,2.0,65.03800000000001
90,SWISU,2Story,4,Plywood,CBlock,0.0,None,TA,0.0,0.0,0.0,500,160000,2650.0,3.0,43.0
50,SWISU,1.5Fin,5,VinylSd,VinylSd,0.0,Unf,TA,1.0,0.0,0.0,0,100000,1666.0,2.0,68.702
50,SWISU,1.5Fin,6,Wd Sdng,Wd Shng,0.0,Unf,Gd,1.0,1.0,336.0,0,169000,2447.0,2.0,52.518
50,Crawfor,1.5Fin,7,Wd Sdng,Wd Sdng,371.0,ALQ,TA,2.0,1.0,312.0,0,257500,2607.6,2.5,45.152
90,Crawfor,2Story,5,VinylSd,VinylSd,430.0,ALQ,TA,0.0,2.0,484.0,0,215000,2439.5,2.5,37.778
70,Crawfor,2Story,7,CemntBd,CmentBd,0.0,GLQ,Gd,2.0,1.0,252.0,2500,266500,2532.5,2.0,33.77
20,Crawfor,1Story,7,BrkFace,HdBoard,0.0,GLQ,Ex,2.0,2.0,567.0,0,335000,2886.2,3.0,27.694000000000003
80,Crawfor,SLvl,7,VinylSd,VinylSd,44.0,GLQ,Gd,0.0,2.0,473.0,0,203135,1892.1,3.5,8.954
120,Blueste,1Story,8,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,598.0,0,185000,1556.9,2.0,21.0
120,Blueste,1Story,8,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,531.0,0,162500,1244.2,2.0,21.0
20,Crawfor,1Story,7,BrkFace,Wd Sdng,0.0,ALQ,TA,2.0,2.0,484.0,0,289000,2673.9,3.0,30.404
50,IDOTRR,1.5Fin,4,VinylSd,VinylSd,0.0,BLQ,Gd,0.0,1.0,240.0,0,125500,1668.5,2.0,41.93
30,IDOTRR,1Story,2,Wd Sdng,Wd Sdng,0.0,BLQ,TA,0.0,1.0,200.0,0,82000,876.0,1.0,64.122
50,IDOTRR,1.5Fin,6,Wd Sdng,Wd Sdng,0.0,BLQ,TA,0.0,1.0,625.0,0,110000,1322.6,1.0,59.732
50,IDOTRR,1.5Fin,4,MetalSd,MetalSd,0.0,Unf,TA,0.0,2.0,528.0,0,68400,1128.0,1.0,73.74000000000001
50,IDOTRR,1.5Fin,4,MetalSd,MetalSd,0.0,Unf,TA,0.0,1.0,384.0,0,102776,1178.0,1.0,82.9
20,IDOTRR,1Story,5,Wd Sdng,Wd Sdng,0.0,Unf,Fa,0.0,2.0,504.0,54,55993,1044.0,1.0,58.0
30,IDOTRR,1Story,4,Wd Sdng,Wd Sdng,0.0,Unf,TA,0.0,1.0,330.0,0,50138,952.0,1.0,84.732
120,Crawfor,1Story,8,CemntBd,CmentBd,186.0,GLQ,Gd,1.0,2.0,525.0,0,246000,2607.1,3.5,5.458
60,Mitchel,2Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,3.0,741.0,0,254900,2346.5,3.5,11.458000000000002
80,Mitchel,SLvl,6,Plywood,Plywood,0.0,ALQ,Gd,1.0,2.0,473.0,80,190000,1760.3,2.5,33.0
20,Mitchel,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,573.0,0,201000,1560.0,2.0,7.0
80,Mitchel,SLvl,6,HdBoard,HdBoard,335.0,GLQ,TA,0.0,3.0,888.0,0,169900,1411.3,2.0,34.0
90,Mitchel,1Story,6,Plywood,Plywood,0.0,Unf,TA,0.0,2.0,776.0,0,170000,2048.0,3.0,34.0
20,Timber,1Story,5,Wd Sdng,Wd Sdng,0.0,BLQ,TA,2.0,2.0,572.0,0,160000,2167.9,2.0,60.916000000000004
20,Timber,1Story,7,VinylSd,VinylSd,60.0,GLQ,Gd,1.0,3.0,660.0,0,220000,1400.6,3.0,2.0
20,Timber,1Story,7,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,520.0,0,179781,1214.0,2.0,0.458
60,Timber,2Story,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,2.0,400.0,0,174000,1444.0,2.5,3.458
60,Timber,2Story,8,VinylSd,VinylSd,84.0,Unf,Ex,1.0,3.0,680.0,0,269500,1968.0,2.5,0.458
60,Timber,2Story,7,VinylSd,VinylSd,44.0,GLQ,Gd,1.0,2.0,510.0,0,214900,2330.8,3.5,7.458
60,Timber,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,431.0,0,202900,1908.0,2.5,8.0
20,Timber,1Story,9,Stucco,CmentBd,0.0,Unf,Ex,1.0,3.0,746.0,0,378500,2018.0,2.0,1.4580000000000002
20,Mitchel,1Story,5,Plywood,HdBoard,0.0,Rec,TA,1.0,2.0,528.0,0,169000,1293.4,2.0,38.496
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,Unf,Gd,0.0,2.0,624.0,0,173500,1430.0,2.0,5.458
90,Mitchel,2Story,6,MetalSd,Wd Shng,0.0,Unf,TA,0.0,0.0,0.0,0,139000,1824.0,3.0,39.0
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,686.0,0,166500,1344.0,2.0,11.0
160,MeadowV,2Story,4,CemntBd,CmentBd,0.0,BLQ,TA,0.0,1.0,286.0,0,83500,1325.8,1.5,37.0
120,MeadowV,1Story,5,CemntBd,CmentBd,0.0,GLQ,TA,1.0,1.0,253.0,0,119500,1585.5,2.5,37.0
160,MeadowV,2Story,5,CemntBd,CmentBd,0.0,Rec,TA,0.0,1.0,336.0,0,85000,1364.7,1.5,34.0
160,MeadowV,2Story,4,CemntBd,CmentBd,0.0,GLQ,TA,0.0,0.0,0.0,0,76000,1215.2,1.5,40.0
180,MeadowV,SFoyer,4,CemntBd,CmentBd,0.0,LwQ,TA,0.0,0.0,0.0,0,75500,1071.0,2.0,38.0
160,MeadowV,2Story,4,CemntBd,CmentBd,0.0,Unf,TA,0.0,0.0,0.0,0,88250,1092.0,1.5,40.0
160,MeadowV,2Story,4,CemntBd,CmentBd,0.0,Rec,TA,0.0,1.0,286.0,0,85500,1297.8,1.5,38.0
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,ALQ,TA,0.0,1.0,352.0,0,130000,1202.3,1.0,21.114
20,Mitchel,1Story,5,HdBoard,HdBoard,189.0,Rec,TA,0.0,1.0,312.0,0,157900,1603.1,1.0,48.0
20,Mitchel,1Story,5,VinylSd,VinylSd,0.0,Rec,Gd,0.0,2.0,495.0,0,149900,1390.9,2.0,26.0
90,Mitchel,2Story,5,HdBoard,HdBoard,0.0,Unf,TA,0.0,2.0,616.0,600,159000,2432.0,3.5,24.458000000000002
60,Mitchel,2Story,5,HdBoard,HdBoard,0.0,Rec,TA,0.0,2.0,576.0,0,136000,1594.6,1.5,19.0
50,Mitchel,1.5Fin,5,HdBoard,HdBoard,0.0,BLQ,TA,0.0,1.0,275.0,0,161000,1812.2,2.0,41.0
20,Mitchel,1Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,2.0,2.0,482.0,0,285000,2940.5,3.5,15.458000000000002
60,Mitchel,2Story,6,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,616.0,0,231000,2457.8,3.5,16.458000000000002
20,NAmes,1Story,6,MetalSd,MetalSd,0.0,Rec,TA,0.0,1.0,502.0,0,124500,1276.8,1.0,53.0
20,NAmes,1Story,6,Plywood,Plywood,440.0,LwQ,TA,1.0,2.0,528.0,0,157000,2024.8,3.0,35.0
80,NAmes,SLvl,8,Plywood,Wd Sdng,0.0,GLQ,Ex,2.0,2.0,538.0,0,345000,3691.0,3.5,24.534000000000002
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,ALQ,TA,1.0,2.0,470.0,0,189500,2200.9,2.5,12.0
60,Gilbert,2Story,8,VinylSd,VinylSd,188.0,GLQ,Gd,1.0,3.0,632.0,0,270000,2878.0,2.5,6.0
80,Gilbert,SLvl,7,HdBoard,HdBoard,32.0,GLQ,TA,1.0,2.0,390.0,490,189000,1826.8,2.5,12.458000000000002
20,Gilbert,1Story,9,VinylSd,VinylSd,160.0,GLQ,Ex,2.0,3.0,758.0,0,377500,2670.0,3.0,2.458
80,Gilbert,SLvl,7,HdBoard,HdBoard,22.0,Unf,TA,1.0,2.0,400.0,700,168500,1474.0,2.5,13.458
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Gd,1.0,2.0,564.0,0,375000,3897.5,3.0,4.458
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Ex,1.0,2.0,499.0,0,278000,2469.6,3.0,9.0
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,TA,0.0,2.0,495.0,0,240000,1716.7,3.0,11.0
120,StoneBr,1Story,8,CemntBd,CmentBd,0.0,GLQ,Gd,0.0,2.0,528.0,0,239500,2252.7,3.0,13.458
80,Gilbert,SLvl,7,VinylSd,VinylSd,0.0,GLQ,TA,1.0,2.0,396.0,0,177500,1514.3,2.5,11.0
60,Gilbert,2Story,7,VinylSd,VinylSd,40.0,Unf,TA,1.0,2.0,427.0,0,185000,1718.0,2.5,11.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,GLQ,TA,1.0,2.0,440.0,0,191000,1969.2,3.5,10.458
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,380.0,0,178000,1571.0,2.5,15.458000000000002
60,Gilbert,2Story,6,VinylSd,VinylSd,68.0,ALQ,TA,1.0,2.0,420.0,480,185000,1687.0,2.5,16.0
60,Gilbert,2Story,6,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,409.0,0,181316,1936.0,3.5,14.458000000000002
20,Gilbert,1Story,6,HdBoard,HdBoard,45.0,Unf,Gd,1.0,2.0,430.0,0,166000,1190.0,2.0,16.0
60,Gilbert,2Story,6,VinylSd,VinylSd,0.0,Unf,TA,1.0,2.0,389.0,0,178000,1593.0,2.5,16.458000000000002
60,Gilbert,2Story,6,HdBoard,HdBoard,0.0,Unf,TA,1.0,2.0,343.0,0,174000,1481.0,2.5,14.458000000000002
20,Gilbert,1Story,6,HdBoard,HdBoard,106.0,GLQ,Gd,0.0,2.0,400.0,0,173000,1559.0,3.0,17.0
60,Gilbert,2Story,7,VinylSd,VinylSd,344.0,GLQ,Gd,1.0,2.0,490.0,0,225000,2468.8,2.5,10.0
20,Gilbert,1Story,7,HdBoard,HdBoard,0.0,Unf,TA,0.0,2.0,500.0,0,180500,1442.0,2.0,19.0
120,StoneBr,1Story,8,HdBoard,HdBoard,0.0,GLQ,Gd,1.0,2.0,565.0,0,187500,2085.2,2.0,25.0
20,StoneBr,1Story,9,VinylSd,VinylSd,748.0,GLQ,Ex,1.0,3.0,1166.0,0,501837,3566.8,3.0,0.458
20,StoneBr,1Story,8,VinylSd,VinylSd,464.0,Unf,Gd,1.0,3.0,834.0,0,372500,2046.0,2.5,1.0
20,StoneBr,1Story,7,VinylSd,VinylSd,16.0,ALQ,Gd,1.0,2.0,430.0,0,260000,2421.8,3.0,4.0
60,Gilbert,2Story,5,HdBoard,Wd Sdng,157.0,ALQ,TA,1.0,2.0,567.0,0,185000,2214.0,3.5,32.0
60,NWAmes,2Story,7,CemntBd,CmentBd,278.0,GLQ,Ex,1.0,2.0,484.0,0,260000,2837.4,3.5,29.0
20,NWAmes,1Story,6,HdBoard,HdBoard,0.0,Unf,TA,1.0,2.0,435.0,0,181000,1586.0,2.0,19.702
20,NWAmes,1Story,7,Plywood,Plywood,209.0,ALQ,TA,1.0,2.0,544.0,0,82500,1986.4,2.0,32.0
20,NWAmes,1Story,6,CemntBd,CmentBd,126.0,ALQ,Gd,1.0,2.0,529.0,0,215000,2474.2,2.5,19.534
60,NWAmes,2Story,7,HdBoard,HdBoard,256.0,Unf,Gd,1.0,2.0,529.0,0,154000,2050.0,2.5,31.0
20,NWAmes,1Story,6,VinylSd,VinylSd,101.0,LwQ,TA,1.0,2.0,484.0,0,200000,1925.1,2.0,26.664
60,NWAmes,2Story,7,Plywood,Plywood,229.0,ALQ,Gd,1.0,2.0,441.0,0,249000,3094.4,2.5,23.038
80,NWAmes,SLvl,7,Plywood,Plywood,225.0,GLQ,TA,2.0,2.0,588.0,0,187500,2197.2,3.0,29.0
20,NWAmes,1Story,6,HdBoard,HdBoard,144.0,ALQ,TA,1.0,2.0,479.0,0,184000,2289.4,2.0,20.16
20,NWAmes,1Story,8,BrkFace,BrkFace,0.0,ALQ,Gd,1.0,2.0,542.0,0,278000,3296.8,3.5,28.0
20,NWAmes,1Story,7,Plywood,Plywood,206.0,ALQ,TA,1.0,2.0,478.0,0,157000,2093.8,2.0,31.0
20,NWAmes,1Story,7,HdBoard,HdBoard,189.0,Unf,TA,1.0,2.0,479.0,0,152000,1370.0,2.0,33.0
60,NWAmes,2Story,5,Plywood,Plywood,44.0,ALQ,Gd,1.0,2.0,484.0,0,197500,2134.7,3.5,33.0
60,Somerst,2Story,7,CemntBd,CmentBd,0.0,GLQ,Ex,1.0,2.0,581.0,0,240900,2319.4,3.5,6.0
60,Somerst,2Story,8,VinylSd,VinylSd,110.0,GLQ,TA,0.0,2.0,552.0,0,263435,2315.8,3.5,0.0
60,Somerst,2Story,8,VinylSd,VinylSd,0.0,Unf,Gd,1.0,2.0,588.0,0,220000,1874.0,2.5,8.458
60,Somerst,2Story,8,VinylSd,VinylSd,0.0,GLQ,Gd,1.0,2.0,565.0,0,235000,2161.7,2.5,7.0
20,NWAmes,1Story,5,HdBoard,HdBoard,161.0,ALQ,TA,2.0,2.0,478.0,0,213000,2671.7,3.0,34.0
20,NWAmes,1Story,6,Plywood,Plywood,196.0,ALQ,TA,1.0,2.0,528.0,0,167900,1737.6,3.0,35.0
20,NWAmes,1Story,7,Plywood,Plywood,0.0,ALQ,TA,1.0,2.0,506.0,0,158000,1638.2,2.0,34.0
20,NWAmes,1Story,6,HdBoard,HdBoard,174.0,Unf,TA,1.0,2.0,478.0,0,165000,1350.0,2.0,35.0
80,NWAmes,SLvl,6,HdBoard,HdBoard,333.0,Unf,TA,1.0,2.0,583.0,0,158000,2119.0,2.5,37.0
90,NAmes,2Story,5,VinylSd,VinylSd,0.0,Unf,TA,0.0,0.0,0.0,0,136000,1792.0,3.0,35.0
20,NAmes,1Story,5,MetalSd,MetalSd,76.0,BLQ,TA,0.0,2.0,902.0,0,148500,1581.6,2.0,39.0
20,NAmes,1Story,6,Plywood,Plywood,0.0,GLQ,Gd,0.0,2.0,440.0,0,156000,1663.6999999999998,2.0,20.488
20,NAmes,1Story,5,HdBoard,HdBoard,0.0,Unf,TA,0.0,2.0,477.0,0,128000,1180.0,1.5,39.0
20,NAmes,1Story,5,Plywood,Plywood,178.0,ALQ,TA,0.0,1.0,336.0,0,143000,1400.0,2.5,38.0
20,NAmes,1Story,4,VinylSd,VinylSd,0.0,ALQ,TA,0.0,2.0,576.0,0,76500,1372.2,2.0,39.0
20,NAmes,1Story,4,HdBoard,Plywood,0.0,ALQ,Gd,0.0,2.0,660.0,500,120500,1293.8,1.0,39.0
20,NAmes,1Story,4,MetalSd,MetalSd,0.0,ALQ,TA,0.0,2.0,463.0,0,124500,997.7,1.0,39.0
